doc_id,text,label,decision_basis,error
1280_3,"We have got to get dedicated men and women from all over this United States who have been living closer to the people, who have not grown arrogant by being too long in power, who have not gotten too complacent or indifferent or think they can sell any bill of goods of fear and despair to America and so secure its votes. Now, if we are going to have a fresh start on this thing, we have got to have a complete change in the political complexion in Washington.  I picked up this morning a little clipping.  I am going to read to you just two sentences:  In South Bend, Indiana, yesterday, someone from the crowd addressed by the Democratic candidate, the administration's hand-picked candidate, shouted this question, """"""""Would you fire Acheson?""""""""   And it says here, """"""""Dean Acheson, the Secretary of State,"""""""" and the answer was this, """"""""I will answer questions like that after the election, the Governor replied.""""""""  Now, ladies and gentlemen, it is the only answer the poor man could make.  He has the record, this sorry record of the last seven years to defend, and here is one he can't defend; but he can't on the other hand, say in advance, I repudiate that record and the people who have made it.  But I say, this crusade in which I am engaged does repudiate that record of error, and we are ready to replace from top to bottom.  No one has anything but admiration for the great body of public servants of America who are contained in the civil service and in the uniformed services.  We are talking, in this top to bottom clean-out, about these political appointees, the policy-makers, if you please, of our country--and not only in domestic policy but in this foreign field.",1,"The document employs rhetoric that criticizes the 'administration's hand-picked candidate' and their 'sorry record,' framing the issue as a need for a 'complete change in the political complexion in Washington' and a 'top to bottom clean-out.' This aligns with the codebook's inclusion criteria for populism, particularly the emphasis on replacing elites and criticizing established figures, and the framing of political issues as a need for fundamental change.",
1234_6,"This whole-hog theory is that the local citizen--the rancher, the farmer, the municipal government, the state government--don't know anything about their business, and they shouldn't attempt to do anything for themselves but should wait for Washington to tell them how to do it. Now, there are obviously many things that Washington must come in and help if we are going to develop this great West the way it must be developed--and that means to the limit of its capacity to absorb development--but when they do come in, the federal government must come in as a partner; they must take seriously and earnestly the advice and the counsel of the people who are on the spot, and if we don't do that the West will never be developed as it should be. The crusade upon which we are now embarked has that as one of its purposes--in every section, to pay respect, to give due influence to the knowledge and information that local people have on their own problems and not try to do these things from Washington.",0,"The document focuses on the importance of local knowledge and partnership between local citizens and the federal government in development. While it expresses a preference for local input, it does not frame this as a moral struggle between 'the people' and a corrupt elite, nor does it employ emotionally charged language or simplistic solutions characteristic of populism. The language is relatively formal and policy-oriented, discussing development and government roles.",
3337_17,"And now we see new charges that this administration has allowed a wealthy Indonesian family to buy presidential access, and play a role in foreign policy, in exchange for contributions to the Democratic National Committee. No administration has been more self-righteous. But few administrations have been more self-serving. No administration has shown more arrogance. But few have displayed more ethical failures.",1,"The document criticizes an administration for being 'self-serving' and displaying 'ethical failures,' framing it as corrupt and out-of-touch. This aligns with the inclusion criteria of criticizing elites and framing issues as a moral struggle, characteristic of populist discourse.",
1067_14,"We must do nothing that might array class against class, or citizen against citizen, in quarrels which tear apart our blessed American family. I shall do all I can to sustain a feeling of mutual confidence and understanding among all segments of our society. I see the American people rejoicing in their strength and sure of their destiny--and I see them from coast to coast--and for such a brotherhood among our people, I think everything is possible. ",1,"The document emphasizes unity and brotherhood among 'all segments of our society' and refers to 'our blessed American family,' framing the issue as a moral imperative to avoid division. This aligns with the inclusion criteria of emphasizing the unity and virtue of 'the common people' and avoiding division, which is a characteristic of populist rhetoric.",
1083_5,"Democratic administrations have fought to bring these things to you, not because that would win votes, but because they were right and just and fair.  And we are going to continue to shout and do what we think is right to extend the gains that we have made here at home, and to fight for peace abroad. In the conduct of our foreign affairs we will suffer no tyranny over us, just as we will suffer no tyranny of one American over another.  We want to impose no tyranny on any other people.  We will remain free ourselves--more so.  We will find, as we have found before, the balance between the power we generate and the brakes that will check the power of those hostile to us.  In this way we can move in the wide open world as our fathers did when our nation was founded, and we can move unafraid.  I am reluctant to stop, although I have talked entirely too much, both here and all throughout this campaign.  All the same I have left much unsaid that is in my heart.  All I can do now is to thank all of you and, through you, thank all Americans for the privilege of your attention in these past months.",0,"The document emphasizes principles of justice, fairness, and freedom, and advocates for peace and a balance of power. While it speaks of 'extending gains' and 'fighting for peace,' it does not frame these issues as a moral struggle between 'the people' and a corrupt elite, nor does it employ emotionally charged language or simplistic solutions characteristic of populism. The language is relatively formal and policy-oriented, aligning with the exclusion criteria.",
1241_7,"They fear, they say, that a new administration, not of the """"Fair Deal"""" type, would take away all our social security programs.  Again, what rot!  All of us have gone up and down the country pledging not only the extension of those programs, but their correction, to make good the losses you have already suffered through inflation--in your bonds, in your savings accounts and in your pensions--and above all, to save whatever value still remains in the dollar.  At least, let's not let it go down from a present worth of 52 cents until it would be worth only twenty-five cents or less.",0,"The document focuses on specific policy concerns (social security programs, inflation, the value of the dollar) and proposes corrections rather than framing the issues as a moral struggle between 'the people' and elites. The language is relatively formal and policy-oriented, lacking the emotional appeals, simplistic solutions, and direct appeals to the masses characteristic of populism.",
1234_0,"Governor Barrett, I see there are some people around here who have the right idea. The first thing I find is a wash-rag and it says, """"Clean up with Ike."""" I have got, of course, many, many reasons for being pleased when I get out into this country.  Ever since 1919, friends of mine have been asking me out to fish and hunt, and it has been a grand country, but of course, I don't much chance, so I spend a great deal of time reading western stories.  One of the first ones I ever read was written right around here in this country.  I think it was written in Medicine Bow, Owen Wister's """"The Virginian.""""",0,"The document primarily recounts a personal anecdote and expresses appreciation for a region, without employing the rhetoric of 'the common people' versus elites, emotional appeals, or framing political issues as a moral struggle. It lacks the key inclusion criteria for populism as defined in the codebook.",
1401_11,"That line of thinking suggests that old story of Abe Lincoln's about a fence and a pig. The fence was so crooked that every time the pig went through it, he came out the same side he went in. Lately, it seems some people have gone the pig one better. On price supports, they've come out on both sides of the fence.",0,"The document uses an analogy (the fence and the pig) to critique a political position on price supports. It does not employ rhetoric that emphasizes the unity, virtue, or rights of 'the common people,' criticize elites, or frame political issues as a moral struggle between 'the people' and 'elites.' The language is not emotionally charged or simplistic, and there are no direct appeals to the masses. Therefore, it does not meet the inclusion criteria for populism.",
1588_5,"Exploiting the twin themes of human misery and Yankee hatred, Castro's campaign has met with success in almost every country - in Brazil, where both presidential candidates found it politically expedient to appeal to pro-Castro and anti-American elements in the electorate - in Mexico, where anti-American riots followed pressure on a pro-Castro spokesman - in Guatemala, where Castro-equipped revolutionaries are a real menace - in Uruguay, where a general strike was threatened if Castro was not supported at the San Jose Conference.  And--at the same foreign ministers' conference--the United States suffered one of its few diplomatic defeats in the history of inter-American relations, when it was forced to withdraw its protest over Communist efforts in this hemisphere. This is a critical situation--to find so dangerous an enemy on our very doorstep.  The American people want to know how this was permitted to happen--how the Iron Curtain could have advanced almost to our front yard.  They want to know the truth--and I believe that they are entitled to the truth.  It is not enough to blame it on unknown state department personnel.  Major policy on issues such as Cuban security is made at the highest levels--in the national Security Council and elsewhere--and it is the party in power which must accept full responsibility for this disaster.",1,"The document emphasizes 'the American people' and frames the situation as a 'disaster' resulting from failures at the 'highest levels,' implying a disconnect between the people and those in power. It expresses a desire for 'the truth' and criticizes the current administration, aligning with the inclusion criteria for populism, particularly the framing of political issues as a moral struggle and direct appeal to the masses.",
3167_18,And how about this fourth idea? Let's give the Congress back to the people. Presidents have term limits. Let's have term limits on members of the Congress.,1,"The document advocates for term limits for members of Congress, framing this as 'giving the Congress back to the people.' This implies a disconnect between the current Congress and the people, suggesting a critique of the established political system and a desire to empower ordinary citizens, aligning with the inclusion criteria for populism.",
1365_5,"And they are switching because now it is plain that the record of the present administration adds up to much fine talk, but no action, in meeting the problems facing the people of this country. They have failed to give the farmer a fair share of our national income. They have failed to take any effective action to build the schools our children need.",1,"The document criticizes the 'present administration' for failing to address the needs of 'the people' and failing to provide a 'fair share' of income to farmers. This framing of a disconnect between the government and the common people, coupled with the implicit criticism of their actions, aligns with the inclusion criteria for populism as outlined in the codebook.",
2225_7,"Here is a case where a great conglomerate which is already far too powerful, which has already gobbled up too many independent enterprises, that has already swallowed too many moderate size corporations, was faced with an antitrust action recommended by the antitrust division of the Department of Justice, and then that corporation, that conglomerate, offered a contribution estimated to be upward of $400 thousand to the Republican National Convention. And just coincidentally the antitrust action was dropped. I can't believe that it was a coincidence. It was too much of a pattern in these cozy arrangements between big business and this administration for it to be a coincidence. And I think the time has come, as I said, to restore the government of this country to a leadership whose heart and mind centers on the people of this country rather than on ITT.",1,"The document criticizes a 'great conglomerate' and frames the situation as a 'cozy arrangement between big business and this administration,' suggesting corruption and prioritizing special interests over 'the people.' It expresses a desire to restore government leadership 'whose heart and mind centers on the people of this country,' aligning with the populist emphasis on the common people versus powerful elites.",
1513_8,"They were the presidents of the United States who led, and I think in the next eight years the United States is going to have to lead again. We cannot be bound by the last eight years. We cannot be committed by a party of the past. We cannot wait for Mr. Khrushchev's words, for the Communists are not satisfied with their gains of the last months, with their lead in missiles and space, and their foothold in Cuba, and half of Indochina, and their new influence in Laos and Africa and Asia. They will keep on driving and expanding and gaining without regard to all the kitchen debates and without regard to what goes on in the United Nations unless we have a president and a country in the 1960s that acts first and acts fast. ",1,"The document frames the political situation as a need to move beyond the 'past' and emphasizes decisive action against a perceived external threat ('Communists'). This implicitly contrasts a proactive, strong leadership with a potentially weak or indecisive past, aligning with the populist narrative of a virtuous 'people' needing a leader to protect them from external forces and break free from constraints of the 'past' or established policies.",
1347_21,"The magazines and newspapers, which denounce government intervention most lustily, are all subsidized by the U.S. Post Office--but that is not, it seems, """"legalized"""" or even """"creeping socialism."""" Nor do airlines, for example, complain of the assistance they get as mail carrier. The private power companies--surely among the most active critics of governmental activity--have no objection to the billions of dollars worth of government financed and directed research, experiment, and pioneer construction which is being made available free to the private builders of atomic power plants. Nor has any private company blushingly returned its tax write-offs for accelerated plant construction on the grounds that it is robbing the citizens of their tax money.",0,"The document focuses on critiquing inconsistencies in how different entities (magazines, airlines, power companies) react to government assistance, without framing this as a moral struggle between 'the people' and elites or emphasizing the unity and virtue of 'the common people.' The language is analytical and policy-oriented, rather than employing the emotional and simplistic rhetoric characteristic of populism.",
1220_40,"In this enterprise which I describe, we are not trying to remake the world in the image of America.  We are not trying to force any man to our way if it is not his.  We are not trying to buy peace or bring peace with the sword.",0,The document avoids emphasizing the unity or virtue of 'the common people' against a corrupt establishment. It does not employ emotionally charged language or frame political issues as a moral struggle between 'the people' and 'elites.' The language is formal and avoids populist rhetoric.,
1021_9,"There always has to be a whistle in a whistle-stop, as far as I can see. May I thank the band for coming out here this morning. You have done me a great courtesy, and I am very grateful to you.",0,"The document lacks the key elements of populism as defined in the codebook. It does not emphasize the unity or virtue of 'the common people,' criticize elites, or frame political issues as a moral struggle. The language is formal and lacks emotional appeals or simplistic solutions. It is a brief, polite expression of gratitude, not indicative of populist rhetoric.",
1649_9,"My judgment is that the Republican party as presently constituted and presently led has not demonstrated either in the past or during this campaign that they have this kind of competence.  Mr. Nixon could not run on the program that he runs on if he recognized our times.  He could not run on the program that our power and prestige is at its height, that of the communists at the lowest it has been, that everything is all right and being done in its proper measure.  The very fact that he chooses that as his campaign indicates that he could not suddenly reverse in 1961 and determine on action.  If he really believes these things he says, in my opinion he disqualifies himself.  If he does not believe them, and runs on that program, he makes the same mistake that Stanley Baldwin made in England in 1935 which almost destroyed Great Britain, by misleading the people of England in 1935.  He prevented them, by not telling them the truth, he prevented them from arming at a time when it might have been possible to prevent the disaster of Munich.",0,"The document focuses on evaluating a political candidate's competence and policy positions, specifically criticizing his claims about the state of the nation and drawing parallels to historical events. It employs formal language and avoids the emotional appeals, simplistic solutions, and 'people vs. elite' framing characteristic of populism as defined in the codebook. There is no emphasis on the unity or virtue of 'the common people' or a direct appeal to the masses.",
1840_25,"Do you want that?  No.  You're not going to get it, because he's not going to win.",0,"The document is brief and lacks the detailed rhetoric, emotional appeals, or framing of a moral struggle between 'the people' and elites that are characteristic of populism, as defined in the codebook. It is a simple statement of opinion and does not exhibit the inclusion criteria for populist discourse.",
1269_10,"Last Thursday night, it was my honor to address the dinner annually held in New York in memory of that great American leader, Alfred E. Smith.  I spoke of the undying hate of Communism for our American way of life.  There is no question that we are marked as Communism's final and greatest victim to be.",0,"The document references political ideologies (Communism) and historical figures (Alfred E. Smith) without framing issues as a moral struggle between 'the people' and elites. The language is formal and lacks the emotional appeals, simplistic solutions, or direct appeals to the masses characteristic of populism, as defined in the codebook.",
1405_33,He has done an effective job for this state and for all the states of the union. He has served with vigor and forthrightness. He has shown us a great dedication.,0,"The document employs formal and positive language describing a political figure's performance without framing issues as a moral struggle between 'the people' and elites, or utilizing emotionally charged language or simplistic solutions. It lacks the key elements of populist rhetoric as defined in the codebook.",
1342_3,"Yet only a few weeks later he made his unhappy peace with the party. That was when he said, on October 30, 1953, that he """"favored the election of every Republican over every Democrat for every office any place."""" And that is the course he has pursued ever since. He has not hesitated to endorse any Republican, be he a Taft Republican or a McCarthy Republican. The only notable exception was an Eisenhower Republican--Senator Wiley of Wisconsin, for whom the President didn't lift a finger. It used to be said that Mr. Eisenhower would reshape the Republican party. You cannot help but wonder today who has reshaped whom.",0,"The document discusses political endorsements and party affiliations without employing the rhetoric of 'the common people' versus elites, emotional language, or simplistic solutions. It focuses on political figures and their actions within the existing political system, rather than framing issues as a moral struggle between virtuous people and corrupt elites. This aligns with the exclusion criteria for populism.",
1174_32,"The program I have outlined demands skilled and purposeful leadership. It demands harmony and understanding between the executive and legislative branches of our government. It will demand an end to what the Senate Preparedness Subcommittee has called """"""""abuse, misuse and disuse of power.""""""""",0,"The document employs formal, policy-oriented language and references potential issues of abuse of power without framing them as a moral struggle between 'the people' and elites. It lacks the emotional language, direct appeals to the masses, and simplistic solutions characteristic of populism, aligning with the exclusion criteria.",
1073_22,"Greece and Turkey and the eastern Mediterranean were saved by prompt action by President Truman and the Congress and they were saved in spite of the blind obstruction of the Old Guard Republicans. Who gave us the Marshall Plan which prevented the Kremlin's bloodless conquest of Western Europe? Who faced up to the Russians in Berlin when they tried to strangle and seize that city? Who insisted on the heroic airlift and who was it that hammered out the North Atlantic Alliance, which banded together the free people of Europe in a united defense against Communist aggression?",0,"The document references political figures (Truman, Republicans) and discusses policy-related actions (Marshall Plan, North Atlantic Alliance) without framing these issues as a moral struggle between 'the people' and elites. The language is formal and focused on historical events and policy decisions, rather than employing emotional appeals or simplistic solutions characteristic of populism.",
1166_11,"In short the entire government will work for the good of 155 million people, not just for this group, for that group, but for all Americans.  Now, in this crowd, ladies and gentlemen, there are numbers of men who are my old comrades in arms.  Some of them may have fought in the Far Pacific; some may have had duties that kept them in the U.S.; many of them went abroad with me.  And I used to see those fellows along the roads, in the camps, sometimes at reviews, in their barracks, in their kitchen, wherever; and we used to talk about why we were fighting.  And we came to the agreement in simple terms that we were fighting to keep America the kind of land that we believe it to be--a land of freedom and opportunity, not a land dominated by a Hitler or by any group of bureaucrats.  The reason I am in this political campaign, my friends, is in a continuation of that promise.  I am trying to do my part to keep America the kind of country we have always known, which means first of all that you must have a government you can respect and other nations will likewise respect it because you do.",1,"The document emphasizes 'the good of 155 million people' over special interests, framing the political landscape as a defense of 'a land of freedom and opportunity' against domination by 'a Hitler or by any group of bureaucrats.' This aligns with the inclusion criteria for populism, specifically the emphasis on 'the common people' versus an elite or corrupt force and the use of emotionally charged language to frame politics as a moral struggle.",
1327_2,"Well, the American people won't be fooled. What matters is not what it says on the label, but what is inside the package. And inside the Republican package is the same old stuff, the same Old Guard, the same old promises they make every four years. They still shine--but then, why shouldn't they? They've never been used.",1,"The document criticizes the 'Republican package' and 'Old Guard,' framing them as representing 'the same old stuff' and making 'the same old promises.' This aligns with the inclusion criteria by contrasting a perceived establishment (Republicans) with an implied 'American people' who are not to be 'fooled.' The language is emotionally charged and suggests a moral judgment of the Republican party, indicating a populist framing.",
2012-10-25-rally-tampa-florida_9,"He's been running around saying he's got a five-point plan for the economy, except it turns out that it's just a one-point plan: a sketchy deal that says folks at the very top get to play by a different set of rules than you do. They get to pay a lower tax rate. They outsource jobs. They want to roll back Wall Street reform. That was his philosophy in the boardroom; that was his philosophy as a Governor. And if it sounds familiar, it's because that's the philosophy that created a great recession.",1,"The document criticizes an opponent's economic plan as a 'sketchy deal' benefiting 'folks at the very top' while implying it disadvantages ordinary people. This framing establishes a contrast between an elite group (those who benefit from lower taxes and outsourcing) and the 'you' (ordinary citizens). The reference to a 'great recession' caused by this philosophy further reinforces a narrative of elite actions harming the common people, aligning with the inclusion criteria for populism.",
1588_10,"Only a third of the homes in the island even had running water, and in the years which preceded the Castro revolution this abysmal standard of living was driven still lower as population expansion outdistanced economic growth. Only ninety miles away stood the United States--their good neighbor--the richest nation on earth--its radios and newspapers and movies spreading the story of America's material wealth and surplus crops. But instead of holding out a helping hand of friendship to the desperate people of Cuba, nearly all our aid was in the form of weapons assistance--assistance which merely strengthened the Batista dictatorship--assistance which completely failed to advance the economic welfare of the Cuban people--assistance which enabled Castro and the Communists to encourage the growing belief that America was indifferent to Cuban aspirations for a decent life.",0,"The document focuses on describing the economic conditions in Cuba and the role of US aid, without employing rhetoric that emphasizes the unity, virtue, or rights of 'the common people' against a corrupt elite. It avoids emotional language and simplistic solutions, and does not frame the issue as a moral struggle between 'the people' and 'elites.' The language is descriptive and policy-oriented, aligning with the exclusion criteria for populism.",
1247_45,"This, then, is the faith that can heal those sick with doubt, comfort those afflicted with tyranny, refresh those wearied by freedom's exhausting battle. This is the faith--not in the fiction of the abstract common man, but in the wondrous fact that every man is an uncommon man.  He is the infinitely precious, utterly unique individual of living flesh, whose spirit has such strength that he can endure and survive oppression and poverty, disease and imprisonment, to keep alive his soul's love of freedom.",0,"The document emphasizes the 'uncommon' nature of each individual rather than the unity and virtue of 'the common people.' It does not frame political issues as a moral struggle between 'the people' and elites, nor does it employ emotionally charged language or simplistic solutions characteristic of populism. The language is more philosophical and focuses on individual resilience than a collective struggle against an elite.",
1767_19,"That's a pretty good claim--and if that's true, incidentally, believe me, we oughtn't to win because we would have a pretty poor record to shoot at and they would have an awfully good promise to point to--but that's all it is. It is a promise. They couldn't possibly fulfill it.",0,"The document lacks the key elements of populism as defined in the codebook. It does not emphasize the unity or virtue of 'the common people,' criticize elites, or frame political issues as a moral struggle. The language is relatively formal and focuses on evaluating a political claim rather than employing populist rhetoric or appeals.",
2295_4,"What has gone wrong? Every single time this administration has faced an important economic choice, they have picked a policy that is right for the few and wrong for you. Inflation was a problem when Mr. Nixon was elected, but his solutions made it worse and created new problems besides. He could have followed the example of John Kennedy, who invoked the prestige and power of the presidency during the steel crisis to prevent an excessive price increase. Instead, Mr. Nixon chose a course that robbed you to reward the rich.",1,"The document criticizes the administration for making choices 'right for the few and wrong for you,' framing the issue as a conflict between the interests of ordinary people and a privileged elite. It also references a past leader (Kennedy) as an example of prioritizing the people, further reinforcing the 'people vs. elite' dynamic. This aligns with the inclusion criteria for populism.",
2008-10-18-louis-missouri-3_11,"The only """"""""welfare"""""""" in this campaign is John McCain's plan to give another $200 billion in tax cuts to the wealthiest corporations in America - including $4 billion in tax breaks to big oil companies that ran up record profits under George Bush. That's who John McCain is fighting for. But we can't afford four more years like the last eight. George Bush and John McCain are out of ideas, they are out of touch, and if you stand with me in 17 days they will be out of time.",1,"The document criticizes a political opponent (John McCain) for favoring corporations and the wealthy, framing this as a contrast to the interests of the 'people.' It uses emotionally charged language ('welfare' in reference to tax cuts) and implies that McCain is 'out of touch,' aligning with the codebook's inclusion criteria for populism, which emphasizes a struggle between the 'people' and an elite/establishment.",
1807_18,"Now, let's look at the economic factors for just a moment.  We've been hearing that America has been standing still, and it's said we've got to change our economic policies so that America can get going again, so that we can cross some new frontiers.  Well, my friends just let me say this: Anybody who says America has been standing still during the Eisenhower years just hasn't been traveling around America.  He's been traveling in some other country, I can tell you that, because look at this area; look at the state of Florida, the growth here in the last eight years.  I say that those who say America is standing still are making a fatal error.  They are judging the growth of America by what government does rather than what people do, and it's people who make America great, not just simply what government does at the federal or the state or the local level.",1,"The document emphasizes 'the people' as the drivers of American greatness, contrasting them with an implied critique of those who attribute stagnation to government action. This framing aligns with the inclusion criteria by highlighting the role of ordinary citizens ('people') over government and implicitly criticizing those who focus solely on government policies, thus suggesting a 'people' versus 'elite' dynamic.",
1829_10,"And so with that, again my friends, for waiting so long, for being so patient, we will remember you.  We will remember that you came out and welcomed us so generously on this visit to Deschler, and we only hope in the years to come we can he worthy of such devotion as you have shown tonight. And remember this, too: we need Del Latta down there with the biggest majority he's ever had.  How about it?",0,"The document expresses gratitude to supporters and encourages voting for a specific candidate, but it lacks the key elements of populism as defined in the codebook. There is no explicit contrast between 'the common people' and an 'elite,' no framing of issues as a moral struggle, and no use of emotionally charged language or simplistic solutions. The language is relatively formal and focused on political support rather than populist rhetoric.",
1582_4,"When the United States is second in space, when we turn out one half as many scientists and engineers, the Soviet Union, when their economic growth is three times our now, and Western Germany, Italy, and France twice the growth, when we have to find 25,000 new jobs a week for the next ten years to maintain full employment in Indiana and the country, I cannot believe that the people of this state and the people of the United States are going to give an endorsement and continue that leadership. I ask you to join us in moving ahead.  I ask you to put your confidence in our party and in our leadership, a leadership which in this century has produced Mr. Truman and Mr. Roosevelt and Mr. Wilson.  I do not ask you to put your confidence in a leadership in this century which has produced Mr. McKinley and Coolidge and Harding and Hoover and Landon and Dewey and now in 1960, Mr. Nixon.  I believe we can do better.",1,"The document contrasts a leadership associated with Truman, Roosevelt, and Wilson (implicitly representing the 'people' and progress) with a leadership associated with McKinley, Coolidge, Harding, Hoover, Landon, Dewey, and Nixon (implicitly representing an out-of-touch or failing establishment). This framing creates a moral distinction and implies a need for change, aligning with the codebook's definition and inclusion criteria for populism.",
1285_32,"It is up to you, the voters of America, to see that their rule is broken. Like Belshazzar, they have had their feast.  And like Belshazzar, they have begun to see the handwriting on the wall.",1,"The document directly addresses 'you, the voters of America,' framing them as agents of change to 'break' the rule of an unspecified but implicitly negative power. The use of the analogy to Belshazzar and the 'handwriting on the wall' evokes a sense of impending doom and moral judgment, suggesting a struggle between the people and a corrupt or doomed elite. This aligns with the inclusion criteria for populism, particularly the emphasis on direct appeals to the masses and framing political issues as a moral struggle.",
2008-09-12-dover-new-hampshire_8,"It's time for change. And let me tell you exactly what that change will look like. Change means a tax code that doesn't reward the lobbyists who wrote it, but the American workers and seniors and small businesses who deserve it. Take a close look at the tax cuts I'm proposing and the special interest giveaways that my opponent is proposing, because that will tell you everything you need to know about who we're going to put first as President.",1,"The document emphasizes 'change' and frames the issue as a contrast between the speaker's proposals benefiting 'American workers and seniors and small businesses' versus the opponent's proposals benefiting 'lobbyists' and 'special interests.' This aligns with the inclusion criteria by criticizing elites (lobbyists) and advocating for the common people, employing emotionally charged language ('time for change'), and framing the issue as a moral choice.",
1037_2,"Now, you know, I wouldn't say, my friends, that this proves conclusively that the Old Guard Republicans are really Communists, but I suppose if I were an Old Guard Republican I would, because that is exactly the way they argue. The great transformation which has overtaken our country in these twenty years has come about, in great part, because we have had a new spirit and a new purpose in our government--you could almost feel the change from confusion to confidence, from fear to faith, when the election of 1932 produced a great new leader, Franklin Roosevelt. And that was only the beginning of the process by which America began to lift itself out of the depths, both economically and spiritually, and onto a new plane of social responsibility and of decency. Government assumed responsibilities to avert economic catastrophe and to assure reasonable levels of security for the people. By doing this, great new energies within the people were unlocked. Of course, this new activity on the part of government aroused resentment. The Old Guard began raising their tired old refrain of socialism, and regimentation; you have heard these cries against every new idea in American history since the post office and the public schools.",1,"The document criticizes 'Old Guard Republicans,' framing them as out of touch and employing emotionally charged language ('tired old refrain of socialism'). It also highlights a 'new spirit and purpose' in government, contrasting it with the perceived failings of the past, aligning with the populist emphasis on a virtuous 'people' versus a resistant elite.",
1374_20,"The fact is that the Republicans, taking over the country at a high point of economic activity, have done nothing for such vital groups in the population as small businessmen and farmers--and have done less than nothing to prepare for the difficult problems of the future. The Eisenhower administration seems to have confused genuine friendship for business with snuggling intimacy toward a few of its giants. And meanwhile the big have gotten bigger and the small are disappearing.",1,"The document criticizes Republicans for failing to support 'small businessmen and farmers,' framing this as a failure to represent the interests of ordinary people. It also suggests a cozy relationship between the Republican administration and 'giants,' implying corruption or favoritism towards elites. This aligns with the inclusion criteria of emphasizing the interests of 'the common people' and criticizing elites.",
1799_9,"So I can only say, since I don't intend that, I'm going to continue to support every Republican candidate in this state and also in the nation, and do it proudly because we simply have to develop a spirit--a spirit which you already have in this state, a spirit which also developed in other states as well, a spirit that will rebuild our strength, and it is coming back. Now, the last thing I would say is this campaign has brought out the biggest crowds of any I have ever participated in.  I think it's probably the record.  Crowds from the standpoint of any campaign, including the ones in 1952 and 1956, are enthusiastic.  People believe there is a cause worth fighting for and working for and voting for, and we can win this election.  ",0,"The document references supporting Republican candidates and mentions enthusiastic crowds, but it lacks the key elements of populism as defined in the codebook. There is no explicit contrast between 'the common people' and an 'elite,' no framing of issues as a moral struggle, and no use of emotionally charged language or simplistic solutions. The language is relatively formal and focused on political support rather than populist rhetoric.",
1040_8,"You know, they used to say in Washington in the early days of the war that you were likely to contract one of three diseases--either ulcers, galloping frustration, or a sense of humor. I have never felt better; I feel frustrated only by the difficulty I have had in engaging in any genuine debate with the Republicans; and, as far as my sense of humor is concerned, I hope it is intact. And I hope the time will never come when the Republican party gets into office and forbids any humor in political campaigns.",0,"The document employs a relatively formal tone and focuses on the speaker's personal experience and observations regarding political discourse. It does not emphasize the unity or virtue of 'the common people,' criticize elites, or frame political issues as a moral struggle between 'the people' and 'elites.' The language is not emotionally charged or simplistic, and there are no direct appeals to the masses or promotion of simplistic solutions. It aligns with the exclusion criteria for populism.",
1035_0,"Mayor Capeless and my friends: I hope the time will never come when I believe all of the nice things that introducers say about me. In all events, I am very grateful to all of you for being here this afternoon. I have just had a most interesting experience. I was presented on the rear platform of the train with an enormous placard--here it is--they are all of the Ike buttons, gathered by the Volunteers for Stevenson from people who have switched.",0,"The document expresses gratitude and acknowledges introductions, but it does not employ rhetoric that emphasizes the unity, virtue, or rights of 'the common people.' It lacks criticism of elites or a framing of political issues as a moral struggle between 'the people' and 'elites.' The language is relatively formal and lacks the emotional appeals or simplistic solutions characteristic of populism.",
1799_13,"So let's be sure, as we go into this stretch, we step up our campaign, that we step it up and also that we don't do it just with the """"""""hip hip hooray"""""""" of a meeting, but that we recognize it's going to be won right down there, won or lost in the battleground.  They know  it.  They're going to pour in, without any question, hundreds of thousands of paid workers, in many instances.  I say hundreds of thousands.  That may be an exaggeration.  There certainly will be thousands of paid workers in some of the key industrial states.  They will be poured into this campaign.  We've got to combat them with volunteers, because that's all we have, but a good volunteer worker can always beat a paid worker, if he works, and so I say let's outwork them and outfight them in these last three weeks, and we'll win Arizona and the nation.",1,"The document emphasizes a struggle against an opposing force ('they' pouring in paid workers) and frames the campaign as a battle to be 'won or lost,' requiring volunteers to 'outwork' and 'outfight' the opposition. This language suggests a moral struggle and direct appeal to the masses (volunteers) against a potentially corrupt or self-serving entity (paid workers), aligning with the inclusion criteria for populism.",
1831_12,"Well, I've never looked at things that way--I've never been able to afford to.  I don't look at them that way and do them that way, and I particularly don't look at them that way and do them that way when I realize I am spending more money.  It's not mine, but yours you're spending.  It's not his either.",0,"The document lacks the key elements of populism as defined in the codebook. It does not emphasize the unity or virtue of 'the common people,' criticize elites, or frame political issues as a moral struggle. The language is informal and focuses on personal financial concerns rather than broader political themes or appeals to a collective identity.",
1407_36,"Four years ago, my friends, we set out to do a job together. When I think of the America that we would like to see by 1960, I say: let us get on with the rest of the job. Thank you very much.",0,"The document lacks the key elements of populist rhetoric as defined in the codebook. It does not emphasize the unity or virtue of 'the common people,' criticize elites, or frame political issues as a moral struggle. The language is formal and lacks emotional appeals or simplistic solutions. It is a straightforward statement about continuing a previous effort, without the characteristic populist framing.",
